sleep_hours,study_hours,mobile_usage_hours,tv_hours,exercise_hours,extracurricular_hrs,friends_time_hrs,family_time_hrs,attendance_pct,stress_level,gender,exam_score
7.99,1.55,5.13,2.39,1.15,1.38,1.64,2.87,75.1,10,Female,41.91
7.69,2.55,4.78,1.3,1.78,1.92,3.2,2.46,76.7,4,Male,53.65
5.8,4.51,3.55,2.74,2.33,1.11,1.72,1.56,58.7,3,Female,61.74
8.53,1.7,4.38,2.77,1.41,1.2,1.21,2.47,68.4,7,Female,45.17
5.99,4.05,4.57,1.6,0.0,1.55,0.88,1.9,99.6,9,Male,51.4
7.34,2.41,3.58,0.84,2.42,1.08,4.21,1.76,68.1,5,Male,53.47
5.03,6.96,4.02,2.54,1.82,0.76,1.99,1.95,55.8,5,Male,64.8
4.55,7.75,4.27,2.06,1.47,0.16,2.01,3.59,88.8,7,Female,67.18
7.38,2.91,4.13,0.48,0.0,0.78,1.47,2.58,81.0,7,Male,51.81
6.03,4.89,2.49,2.25,1.26,1.79,3.87,1.73,81.7,2,Female,66.32
4.61,3.06,2.62,1.36,0.8,2.08,1.12,2.8,76.1,10,Female,47.06
7.65,4.04,3.12,0.48,0.53,0.66,1.3,2.77,88.9,4,Male,69.93
9.54,7.21,2.58,1.65,1.39,0.0,2.18,2.23,96.4,6,Male,84.85
8.67,3.8,1.58,3.28,1.07,1.85,2.48,1.7,71.7,1,Male,69.86
6.69,4.07,4.38,3.21,1.12,1.25,3.16,1.64,85.6,7,Male,50.74
7.01,3.09,3.95,2.95,2.09,0.26,1.82,1.03,91.4,2,Female,62.33
8.07,6.22,1.76,2.27,1.7,0.0,4.04,2.16,71.1,1,Male,76.04
8.35,0.0,3.19,2.6,1.1,0.53,1.83,1.45,96.1,10,Male,36.39
6.59,3.84,3.26,2.1,1.0,0.88,1.49,1.61,91.4,2,Male,69.04
7.04,4.43,3.74,0.89,1.14,0.39,1.4,2.56,63.1,8,Male,53.02
7.36,3.51,2.09,1.09,1.3,1.68,1.73,3.52,97.1,6,Female,67.3
7.66,5.8,1.74,1.39,1.97,0.63,1.33,2.34,63.7,3,Male,74.28
6.84,6.3,4.18,3.4,0.67,1.21,3.25,1.91,69.8,4,Female,64.31
6.86,2.38,1.51,3.08,2.67,2.86,1.5,1.98,86.2,2,Female,69.01
8.66,7.64,3.2,0.92,1.97,1.28,2.37,3.02,90.5,7,Female,82.3
8.45,2.37,3.08,2.05,0.0,1.12,1.47,2.35,79.2,9,Male,49.15
7.57,6.43,3.34,1.6,1.57,1.13,1.33,2.17,70.4,4,Male,73.04
9.06,4.72,3.83,1.84,2.33,1.67,3.61,2.24,74.9,10,Male,62.32
6.54,3.74,5.58,1.46,1.81,1.58,4.1,0.71,73.5,2,Male,58.62
8.95,3.89,1.42,3.41,1.17,0.5,3.77,2.35,88.1,10,Female,58.05
7.65,4.45,4.64,1.98,1.45,0.91,1.03,1.21,73.1,8,Female,55.19
10.93,4.81,0.23,2.22,1.64,0.73,1.17,2.35,70.2,1,Female,83.06
5.57,3.12,5.31,2.22,2.12,1.0,4.48,1.34,60.3,9,Female,39.46
6.17,4.15,0.84,0.97,0.37,2.48,2.25,2.53,70.9,1,Male,75.25
7.5,3.34,6.67,2.11,1.02,1.63,1.13,1.86,76.6,10,Male,45.46
7.48,2.68,2.99,3.06,2.81,1.14,3.58,0.97,64.4,7,Female,52.19
9.34,3.27,5.18,3.47,1.53,2.07,2.57,1.74,57.1,3,Male,57.32
6.2,2.78,4.91,0.85,2.72,1.33,3.07,3.99,89.8,10,Male,50.03
8.09,3.87,2.93,0.48,3.89,0.05,0.26,0.0,66.0,4,Female,70.11
8.39,5.15,3.03,2.06,1.11,2.36,2.17,2.15,62.3,2,Male,73.69
7.85,4.68,2.41,3.11,0.54,1.09,3.45,1.09,96.8,3,Female,72.64
5.85,7.46,4.52,2.36,1.29,0.0,1.86,3.24,88.2,9,Male,70.28
8.69,1.18,2.95,2.68,2.38,0.08,3.74,2.73,90.3,10,Female,42.85
8.48,5.2,2.44,0.64,2.49,1.99,1.18,2.17,84.1,10,Male,71.52
7.72,4.51,4.2,1.43,3.32,0.09,2.39,2.83,93.7,6,Female,67.77
7.25,5.72,2.33,0.0,1.47,2.14,4.14,2.22,88.6,2,Male,78.93
7.27,5.57,3.07,1.86,1.89,1.26,1.35,2.01,73.9,10,Male,73.25
6.91,4.25,3.64,0.0,0.93,1.7,2.77,1.46,65.2,6,Female,55.52
7.77,4.76,2.66,3.33,0.0,1.02,3.09,1.68,62.6,9,Female,54.58
7.04,3.38,2.86,3.55,1.47,1.57,2.59,1.58,76.3,1,Male,62.96
5.98,5.42,5.5,2.14,0.58,1.42,2.25,2.01,64.8,3,Male,61.35
5.74,1.68,3.23,0.49,2.01,1.17,1.62,0.3,68.4,3,Female,49.07
6.1,5.67,3.03,2.38,0.0,0.45,2.7,2.93,76.2,5,Female,65.44
7.27,4.47,3.27,3.86,0.91,1.45,2.4,3.75,94.8,9,Female,57.07
6.97,3.77,4.09,2.48,1.71,0.0,1.06,1.61,59.9,5,Male,55.92
7.26,4.15,2.16,3.18,1.8,1.85,3.6,3.06,78.4,7,Male,62.13
7.6,4.26,4.06,1.51,1.46,1.34,1.59,1.88,63.0,5,Female,60.3
6.25,6.45,3.83,1.13,2.99,1.52,1.09,1.46,71.3,10,Female,65.84
8.76,9.35,1.17,1.93,2.76,0.0,1.9,1.66,89.2,10,Male,93.95
6.68,6.33,5.83,0.07,0.95,0.41,1.61,2.08,67.8,9,Male,62.67
6.48,3.65,5.4,4.26,2.79,0.85,2.24,1.35,74.8,2,Male,58.54
7.58,5.44,2.46,2.14,2.91,1.67,1.26,2.55,79.7,9,Female,70.04
4.8,5.51,2.04,2.87,1.4,0.54,2.95,1.53,86.4,8,Female,61.81
6.05,3.11,3.8,1.54,1.54,2.98,3.88,1.03,71.4,4,Female,57.59
8.18,2.61,1.65,0.46,1.46,1.02,2.61,1.98,93.1,3,Female,66.25
4.92,4.41,5.27,3.43,0.98,0.49,1.06,1.38,72.7,10,Female,51.82
8.34,5.71,2.89,0.88,1.06,1.07,1.59,1.71,83.8,8,Female,71.33
8.81,2.08,5.61,2.35,2.56,0.53,2.72,1.95,75.7,3,Male,63.57
6.56,3.42,2.43,2.44,1.85,0.37,0.53,0.79,86.9,3,Male,70.55
7.35,5.36,3.35,2.07,1.06,1.91,1.27,3.31,100.0,6,Female,71.32
8.34,4.56,5.15,1.22,0.76,1.56,0.85,2.73,74.7,6,Female,63.91
6.44,6.62,3.08,1.85,0.89,1.56,2.62,1.43,77.8,9,Male,67.62
8.04,2.38,3.85,1.05,1.37,2.09,4.66,1.98,72.8,7,Male,54.77
6.19,8.03,4.92,2.81,2.23,1.54,1.24,2.57,71.0,9,Female,70.45
6.43,2.19,2.78,2.57,0.81,0.45,3.32,2.19,69.6,5,Male,52.45
6.04,1.46,1.86,1.98,2.22,1.7,1.94,3.69,77.8,10,Female,41.17
7.41,4.41,1.6,1.43,1.66,0.41,1.18,1.79,68.7,10,Female,57.54
8.39,2.8,4.26,4.11,1.61,0.87,4.06,3.07,69.0,10,Female,45.1
6.78,4.44,4.01,0.7,2.32,1.17,4.66,0.8,40.0,8,Female,49.29
5.47,4.39,4.88,0.46,2.17,1.1,2.91,0.94,94.6,4,Male,59.56
5.7,4.21,3.14,1.92,0.38,0.0,2.86,3.52,97.7,2,Male,69.1
7.47,3.24,1.64,1.74,0.63,0.52,2.56,1.61,85.8,6,Male,57.36
9.21,5.15,0.44,3.1,1.32,1.18,2.35,0.95,67.5,4,Male,71.83
7.47,4.02,7.23,2.65,1.78,0.77,2.84,1.96,62.8,2,Female,58.64
6.54,6.16,4.18,2.03,2.59,1.99,3.18,3.14,59.2,4,Female,72.68
7.92,4.23,3.68,2.5,1.55,2.11,4.16,1.31,85.7,9,Female,57.29
6.71,3.05,3.86,2.48,2.86,0.42,1.98,1.96,93.2,3,Female,59.89
6.55,1.97,1.64,4.1,0.93,1.24,2.63,0.33,80.0,1,Female,54.27
5.85,4.24,2.47,2.25,1.07,2.31,2.41,1.58,88.3,3,Female,70.02
8.69,2.6,5.77,1.32,1.26,1.11,3.52,2.9,83.3,2,Male,63.41
3.95,2.48,4.36,2.2,0.85,0.92,4.9,1.29,68.7,2,Male,47.29
7.96,5.29,2.51,0.0,2.43,1.8,3.56,0.86,90.1,5,Male,77.06
6.44,1.83,1.91,1.97,0.0,1.01,3.3,1.3,89.3,9,Female,43.0
6.51,6.62,2.83,3.09,1.1,2.09,3.41,1.45,66.1,4,Female,72.11
9.03,4.74,3.09,2.6,2.42,0.78,3.77,2.69,87.7,10,Female,66.49
6.14,4.43,6.16,2.3,1.25,0.87,4.91,2.34,76.2,9,Male,49.42
6.18,2.95,3.26,2.65,2.36,1.75,0.81,2.52,74.9,2,Female,61.84
6.84,5.65,1.95,3.1,3.26,1.27,3.1,2.03,82.7,7,Female,67.42
7.5,4.5,3.42,3.43,1.56,1.28,0.0,1.44,82.3,8,Male,64.47
6.47,3.47,3.84,2.45,2.44,0.0,3.45,1.3,88.7,8,Female,50.34
5.11,4.8,1.84,1.68,3.44,0.95,3.05,2.39,67.8,3,Female,67.73
5.96,1.98,4.02,0.0,1.82,1.8,1.95,3.43,84.8,8,Male,51.89
8.54,2.05,5.07,2.98,1.46,0.65,0.0,1.15,64.1,6,Female,51.41
7.09,2.82,3.68,2.52,2.22,1.69,2.49,1.08,75.9,3,Female,61.83
7.54,5.02,2.46,2.15,2.45,1.39,2.72,0.98,76.7,2,Male,76.97
6.69,4.5,2.81,1.31,1.47,1.06,2.44,2.75,89.6,4,Male,68.15
6.21,6.07,1.34,2.97,1.11,2.15,1.88,1.96,78.1,3,Male,82.0
9.01,3.12,3.33,1.74,2.87,0.96,1.6,2.5,74.9,6,Female,65.6
6.77,5.36,3.9,1.97,1.28,1.01,2.45,1.54,95.1,5,Male,68.33
6.47,4.33,2.33,1.94,2.45,1.05,1.7,2.56,72.9,2,Male,68.33
8.32,3.09,6.02,2.45,1.71,1.26,3.31,1.74,72.3,8,Female,51.64
6.13,5.08,4.53,0.85,2.96,1.74,2.42,0.61,55.5,1,Male,66.03
6.29,4.4,1.17,2.56,0.82,0.17,0.78,2.83,75.4,5,Male,60.57
7.01,3.56,1.2,1.28,0.82,1.81,2.68,1.97,66.7,1,Female,67.34
7.0,4.56,2.22,1.31,2.18,1.25,2.91,1.72,75.0,9,Female,54.89
7.31,4.31,5.55,2.89,0.6,1.59,4.12,2.25,80.9,4,Female,60.24
9.51,4.27,4.66,1.0,1.59,2.87,3.43,0.7,65.0,1,Male,72.21
7.4,3.88,5.61,2.88,2.74,0.84,1.6,2.39,68.1,3,Male,59.39
4.15,2.54,3.51,2.1,0.07,0.34,3.93,1.46,58.8,6,Female,43.21
7.39,4.61,3.23,0.35,1.82,1.34,1.11,1.86,71.9,8,Female,65.61
7.05,3.3,1.88,3.36,2.47,1.45,2.53,3.03,66.7,2,Female,60.72
7.05,2.97,3.95,2.31,1.48,1.81,3.25,2.58,100.0,4,Male,62.01
7.3,4.14,3.24,2.39,0.76,0.82,3.96,1.84,96.0,2,Female,66.78
6.97,5.6,3.19,3.01,1.29,0.62,4.39,1.91,94.1,3,Female,71.29
6.94,4.78,5.6,3.5,0.83,0.13,3.77,0.0,62.5,4,Female,57.67
7.74,3.7,3.34,2.2,1.56,0.24,2.36,1.26,75.9,6,Male,60.57
6.35,3.64,5.23,2.62,1.28,0.91,3.08,2.15,63.6,2,Male,53.41
5.86,5.45,1.44,2.37,1.09,1.12,2.72,1.31,100.0,7,Male,70.01
10.63,0.9,6.99,1.66,1.87,2.65,1.79,0.81,88.0,8,Female,46.22
6.14,5.7,3.01,0.42,2.76,0.02,2.38,2.43,65.4,10,Female,60.15
7.12,1.69,4.42,2.21,1.76,1.43,4.3,3.18,82.4,6,Male,53.3
5.21,2.38,4.63,3.38,2.57,0.69,3.15,1.35,60.2,5,Female,51.15
7.14,3.73,2.85,2.58,2.76,1.36,4.56,2.79,76.4,7,Female,63.96
5.88,7.76,4.56,0.93,1.03,0.81,1.42,2.65,75.9,10,Male,68.91
6.47,7.02,4.63,3.1,1.72,1.92,2.12,1.12,86.9,1,Female,79.7
8.25,5.56,2.57,1.69,1.16,1.92,2.92,1.35,89.9,2,Male,82.14
7.57,5.03,2.59,0.0,0.31,1.12,3.24,3.62,78.2,3,Female,72.89
7.68,1.71,3.56,3.02,1.78,2.21,2.38,0.99,75.3,2,Female,51.67
4.87,4.74,3.35,1.05,0.66,1.73,3.3,1.45,40.0,6,Female,56.65
9.2,3.68,5.31,3.78,1.89,2.17,3.29,3.77,96.7,1,Male,67.05
5.57,3.27,4.41,3.15,0.26,1.17,1.11,1.49,70.1,1,Male,58.77
8.83,4.73,3.41,1.77,1.64,1.87,3.25,3.22,79.2,7,Male,69.32
8.23,3.79,4.29,2.46,0.24,0.66,3.57,1.08,100.0,2,Male,71.77
7.69,5.8,0.84,4.42,2.04,0.59,2.8,2.12,63.7,4,Female,74.01
5.97,1.6,2.7,3.0,1.19,2.73,0.66,2.98,78.3,1,Female,55.12
7.18,4.61,3.87,2.24,1.11,0.44,2.22,1.58,84.0,8,Male,62.48
6.43,3.18,4.95,4.89,2.4,0.89,2.94,2.09,91.1,10,Female,46.13
7.03,3.89,3.76,2.12,1.24,0.0,1.63,2.67,78.0,7,Male,54.22
6.7,4.96,5.4,2.58,1.59,0.61,3.42,1.19,92.1,5,Male,57.66
4.55,2.82,4.63,1.06,1.34,0.5,3.23,4.02,73.0,4,Male,50.14
8.35,4.75,2.87,0.33,1.91,0.73,2.63,2.93,84.5,1,Female,73.25
6.9,4.18,3.32,1.71,2.33,1.41,2.52,1.68,83.0,3,Male,71.88
6.42,3.51,4.03,2.04,2.17,1.58,2.69,1.79,76.9,5,Male,53.5
6.33,3.79,2.92,2.33,1.13,0.5,2.5,3.72,81.9,1,Male,64.85
7.43,4.27,5.49,0.58,2.47,0.65,1.21,1.68,67.5,9,Male,54.51
5.93,3.35,2.06,2.66,0.77,1.96,2.07,1.58,74.4,7,Male,54.66
4.29,4.51,3.91,1.17,0.91,2.39,2.57,3.03,62.6,2,Male,57.97
7.49,4.08,4.46,2.61,1.4,2.08,3.92,0.74,72.7,9,Female,56.2
7.62,3.58,3.09,2.93,2.34,0.05,3.19,1.93,91.7,3,Male,66.26
6.76,6.88,2.8,1.6,0.56,2.03,3.97,2.08,83.0,7,Male,72.46
5.62,5.12,3.4,1.04,2.21,2.5,1.1,1.37,81.7,10,Female,59.51
7.11,3.93,4.56,3.54,1.46,0.01,2.14,0.59,58.8,4,Male,55.43
5.24,4.72,2.85,2.87,1.15,1.96,4.57,2.06,81.8,9,Male,59.41
5.77,2.96,2.11,2.15,2.38,1.36,1.76,2.62,77.2,10,Female,58.97
6.1,3.84,5.0,3.47,0.86,0.97,1.74,1.39,84.4,6,Male,50.97
8.01,4.02,4.02,2.08,3.33,1.27,2.23,0.94,94.6,7,Female,65.01
6.56,2.63,4.81,1.38,1.36,1.51,4.52,3.13,73.1,2,Female,50.12
6.46,5.08,4.49,1.0,1.62,2.01,1.83,2.48,74.2,9,Female,61.73
9.35,3.74,6.33,1.89,2.73,1.97,3.06,1.67,89.0,3,Male,63.36
7.42,3.97,4.95,2.77,1.64,0.15,2.89,2.83,70.8,3,Female,60.45
7.41,3.65,2.56,3.39,2.45,0.75,0.57,2.22,79.0,9,Female,60.89
6.56,8.94,4.11,2.02,0.0,1.27,2.48,3.61,54.0,3,Female,77.57
6.28,3.51,2.78,3.21,1.15,2.3,1.95,2.6,74.3,7,Male,52.44
4.38,1.4,2.91,1.79,1.82,0.0,3.18,0.75,93.7,4,Female,52.41
8.16,2.1,1.66,1.22,2.37,0.77,4.24,1.41,82.0,4,Female,63.01
7.54,5.64,3.13,0.69,2.12,0.13,2.16,1.45,88.8,10,Male,63.86
6.79,6.5,4.21,1.49,2.04,0.24,2.16,2.28,89.5,1,Male,80.46
6.84,3.48,3.41,0.73,2.35,1.89,5.02,1.73,94.2,8,Female,57.12
7.88,6.42,2.07,4.01,1.88,0.83,1.79,0.99,73.8,2,Female,81.02
5.13,5.61,1.52,2.44,0.0,0.0,1.16,2.53,89.3,9,Female,62.73
6.29,4.22,6.25,1.9,2.65,1.09,3.88,2.9,100.0,8,Female,62.1
5.64,4.11,3.92,3.72,0.83,2.63,2.45,1.91,77.7,7,Male,51.26
9.13,4.77,2.43,0.7,1.75,0.0,2.78,2.19,62.2,7,Male,66.43
8.05,5.82,4.1,1.86,1.64,1.57,4.73,1.13,70.9,1,Female,74.06
4.36,5.1,6.35,4.0,1.54,2.3,1.1,1.53,83.6,4,Female,58.9
5.18,3.48,4.31,1.86,0.62,1.17,2.3,1.57,58.1,8,Female,43.06
6.84,4.24,0.0,4.45,0.0,2.55,1.26,2.5,68.9,6,Male,55.73
6.43,7.47,6.95,2.79,0.7,0.74,2.84,2.23,74.0,2,Female,73.16
5.41,4.88,1.1,3.31,2.16,2.21,1.95,1.7,79.3,8,Female,63.05
9.33,5.8,3.23,3.33,0.34,2.05,1.33,1.67,99.6,3,Male,77.64
7.38,5.31,2.03,2.0,0.8,1.18,3.23,0.23,86.3,7,Female,65.82
7.57,4.91,2.54,1.51,1.83,0.16,2.51,3.45,64.6,7,Male,60.35
6.17,4.66,3.87,1.88,0.68,0.5,1.25,0.12,100.0,3,Male,62.36
7.87,5.85,0.81,1.01,1.07,0.0,1.31,2.38,77.8,1,Female,85.14
6.54,5.58,3.38,1.93,1.57,1.62,2.71,2.03,57.8,10,Male,58.86
6.66,4.9,4.99,2.0,1.73,1.53,0.83,1.76,65.5,8,Female,53.18
7.73,3.46,2.4,3.69,0.66,1.26,2.73,1.99,65.6,1,Female,69.55
5.05,5.08,1.69,2.59,1.61,1.11,3.84,1.4,61.8,2,Male,61.79
8.92,4.4,3.32,4.36,1.82,2.15,3.17,2.59,84.2,6,Female,67.72
7.22,4.04,3.06,0.0,0.48,1.41,1.88,0.82,46.0,9,Male,51.59
8.54,8.52,2.73,0.78,1.67,0.81,2.77,2.3,89.8,3,Male,89.31
5.71,2.19,1.96,1.64,0.93,1.3,1.25,1.39,87.8,6,Male,54.93
5.89,5.94,4.17,3.49,1.6,2.63,2.64,1.62,72.5,8,Female,60.46
5.61,3.21,4.27,1.89,2.08,1.64,2.17,1.64,89.0,9,Male,49.78
7.3,4.7,2.11,0.53,1.36,0.93,1.46,1.85,64.9,6,Male,69.09
7.08,8.35,2.29,1.75,2.23,1.17,3.12,2.45,67.9,5,Female,84.41
6.44,3.06,3.68,0.8,2.13,1.52,0.52,1.97,84.6,2,Female,67.04
5.78,3.41,2.25,0.61,2.23,0.91,1.31,2.84,75.5,6,Female,59.41
5.48,4.47,3.73,4.0,1.82,0.84,1.43,2.94,70.5,6,Male,57.2
6.94,3.23,5.41,1.65,2.38,1.19,2.0,2.28,76.6,9,Female,50.6
6.44,5.83,3.42,2.17,1.81,2.26,3.8,2.61,93.8,6,Female,72.65
6.18,3.7,1.92,1.91,0.17,1.75,3.25,3.82,93.4,8,Male,56.26
8.86,5.48,4.01,1.75,0.87,0.91,2.61,0.73,83.1,5,Male,63.8
6.9,2.51,3.27,1.16,1.33,1.81,2.56,2.97,73.7,5,Male,59.52
8.52,1.79,3.3,1.69,1.43,1.21,2.49,3.39,84.3,1,Female,62.57
6.36,4.16,4.12,2.34,1.79,1.44,3.87,2.39,67.7,5,Female,59.04
7.29,2.15,4.4,3.42,0.85,1.38,0.68,3.71,92.0,3,Male,55.21
6.93,6.78,3.55,2.95,3.11,0.0,3.27,3.6,89.4,4,Male,77.44
4.96,2.21,3.42,0.78,1.42,0.0,1.99,1.7,100.0,10,Female,51.36
8.71,2.94,6.18,2.99,1.49,1.36,3.0,1.77,68.4,7,Female,50.37
6.84,5.12,5.06,2.48,0.96,0.6,3.01,2.48,66.9,2,Female,70.03
7.9,3.62,4.58,1.38,0.7,0.05,3.23,1.44,84.6,6,Male,60.02
6.1,2.22,3.67,2.18,1.4,0.62,4.08,4.44,74.7,5,Female,48.1
6.8,7.56,2.19,2.57,1.52,1.85,1.13,2.71,90.0,8,Male,79.93
5.96,3.0,4.97,2.05,1.43,1.45,3.51,2.04,93.8,3,Male,62.62
8.48,4.21,3.69,2.48,2.82,1.74,2.44,0.73,98.4,7,Female,68.15
7.37,4.19,2.75,1.14,1.4,1.52,2.04,2.23,78.7,8,Male,63.53
7.44,5.57,3.18,3.99,1.43,0.56,4.53,0.93,88.6,8,Female,67.31
8.63,5.19,2.24,0.07,2.15,1.74,3.2,2.68,71.8,6,Male,66.46
8.39,3.26,4.87,2.58,1.36,1.61,2.08,0.0,80.6,1,Female,65.55
7.92,4.01,4.39,2.37,1.93,1.12,3.46,3.25,77.4,8,Male,61.42
5.29,4.16,3.74,2.64,0.48,1.24,2.45,1.62,76.7,10,Male,46.54
6.17,5.62,3.44,1.29,0.48,1.75,2.07,0.48,99.9,7,Male,71.17
5.8,2.75,2.62,3.17,1.6,0.68,1.89,1.99,61.9,6,Female,48.93
7.87,7.53,0.73,1.89,1.31,1.96,2.8,2.02,77.9,6,Female,78.09
7.2,3.36,1.66,0.81,0.85,1.6,1.89,1.94,78.6,1,Female,71.27
5.33,4.49,2.53,0.91,1.6,1.2,2.66,3.24,85.7,10,Female,58.27
6.77,2.76,2.34,2.12,1.67,2.27,3.39,2.34,64.8,4,Female,56.6
5.21,2.55,3.88,0.4,0.93,0.29,2.61,2.72,74.4,8,Male,48.02
6.94,3.19,4.55,3.8,1.08,0.88,4.48,1.78,70.9,6,Male,46.15
5.01,3.04,3.33,3.05,1.67,0.72,2.51,2.38,51.0,7,Female,46.22
7.63,3.88,5.33,3.83,0.68,1.45,3.85,0.82,91.9,1,Female,60.6
7.45,3.03,2.48,3.72,1.02,2.03,3.48,2.23,60.4,7,Male,55.26
9.29,5.54,3.32,1.65,1.93,0.51,4.03,1.32,58.8,6,Male,70.59
8.02,3.33,3.43,1.13,1.48,3.51,4.47,3.19,89.4,5,Female,69.54
6.49,3.16,4.92,0.0,1.12,0.74,0.74,2.07,74.0,8,Male,52.83
7.98,3.91,3.64,1.59,0.78,1.45,2.77,2.6,74.4,7,Male,57.78
5.32,5.99,3.67,3.77,0.69,1.2,2.39,2.24,74.6,8,Female,56.91
5.85,4.82,1.35,1.17,1.39,1.23,2.61,3.63,90.9,7,Female,65.58
7.4,4.35,2.33,1.79,3.12,0.65,2.1,0.6,71.4,8,Male,61.44
4.41,2.35,4.92,1.45,1.95,1.95,1.96,1.9,85.1,9,Female,42.32
6.96,2.79,0.8,2.37,0.43,0.6,1.4,1.14,64.3,9,Male,50.74
5.78,2.58,5.25,3.29,2.07,0.0,2.6,0.16,82.0,10,Male,38.39
7.12,6.46,4.15,0.46,0.89,0.41,3.43,1.08,88.8,6,Female,70.04
5.71,5.3,2.53,0.65,1.5,2.21,2.01,3.05,94.9,5,Female,71.88
7.51,3.21,2.42,3.49,1.03,2.08,2.17,1.97,59.4,1,Female,59.06
7.02,3.65,5.96,2.73,3.12,0.0,1.8,1.8,74.4,7,Male,51.95
8.68,3.26,5.33,1.74,0.59,1.77,1.51,2.7,97.2,7,Male,61.33
7.01,3.17,3.34,3.71,1.75,0.0,2.26,2.1,89.1,3,Male,58.08
6.08,5.19,3.67,0.63,0.95,1.18,2.84,2.55,75.6,1,Male,67.36
6.7,4.07,2.66,2.93,2.09,0.35,3.76,2.29,78.0,9,Male,54.91
5.39,7.62,3.68,1.93,1.73,1.82,1.31,2.49,81.6,2,Male,78.03
7.49,6.38,2.62,2.61,2.5,1.59,2.47,1.6,73.5,8,Male,74.3
7.71,6.46,3.4,0.0,2.07,1.89,3.68,2.94,84.6,10,Female,69.92
9.96,5.51,5.85,1.74,0.95,0.99,1.32,0.91,83.9,10,Male,63.92
6.25,3.87,3.38,2.74,3.83,1.07,3.77,1.92,64.6,3,Male,62.67
6.68,5.4,2.14,1.94,1.94,0.15,2.06,2.99,72.1,7,Male,62.41
6.31,3.98,1.72,3.26,1.06,0.48,3.21,1.86,72.6,10,Female,49.27
7.25,6.95,3.67,3.22,1.66,1.86,2.28,1.61,74.9,8,Male,67.79
7.46,5.11,2.51,1.04,2.0,1.46,2.96,4.06,81.2,3,Male,77.53
6.94,4.89,3.82,2.82,1.97,1.27,4.11,3.28,80.2,1,Male,75.67
8.3,4.69,1.39,1.01,1.9,2.08,2.38,2.13,69.4,6,Male,75.52
6.26,7.11,4.4,2.05,2.27,0.29,3.5,1.13,94.1,7,Female,75.91
8.18,2.35,2.12,2.66,2.19,1.7,2.77,0.17,78.1,2,Male,59.1
7.65,7.26,3.56,1.16,0.82,0.37,1.71,2.64,95.6,4,Female,79.94
6.99,4.22,3.06,2.79,3.19,2.23,2.35,3.14,95.3,5,Female,73.58
6.62,2.39,5.73,1.49,3.08,1.58,2.29,2.36,65.3,6,Female,53.38
9.91,3.37,3.72,1.42,2.14,1.88,1.09,0.46,72.1,1,Female,73.07
6.02,2.02,6.03,2.71,1.53,0.71,2.96,2.14,73.0,4,Male,47.54
7.36,5.48,4.23,1.16,1.54,2.73,3.16,1.56,81.8,9,Male,63.26
6.1,2.94,5.35,1.11,1.24,2.6,3.31,2.15,86.7,3,Male,62.6
9.14,4.75,3.23,3.04,1.34,1.5,3.93,3.75,79.8,9,Male,61.04
8.06,6.2,3.95,2.11,0.0,2.02,3.45,2.71,71.4,9,Male,59.48
6.19,3.49,5.08,0.55,2.72,0.99,1.9,2.52,97.8,9,Male,59.16
7.62,4.1,4.68,2.86,2.44,0.31,2.11,1.96,72.7,6,Male,56.81
7.31,2.54,4.19,1.59,0.16,1.76,3.34,2.37,86.9,4,Female,52.5
6.38,3.92,3.07,0.6,2.21,0.56,2.89,1.35,77.6,3,Male,67.39
7.91,8.36,3.29,0.0,1.49,2.12,2.48,2.5,77.2,6,Male,80.0
7.47,5.67,4.98,2.9,1.34,1.93,1.63,1.83,86.1,8,Female,65.89
7.26,4.1,5.25,1.14,1.89,1.36,1.97,1.26,96.5,9,Female,57.84
6.95,3.58,2.73,0.76,0.11,1.33,3.08,2.73,81.7,1,Male,71.3
7.52,4.44,2.53,2.64,1.49,1.89,0.55,0.0,72.1,10,Female,59.2
7.28,4.7,2.32,2.81,1.56,1.39,0.16,1.51,95.8,3,Male,77.08
7.07,3.87,4.58,1.21,1.56,0.92,3.19,2.55,83.9,3,Female,60.73
6.23,5.3,2.29,2.91,0.41,0.14,1.97,3.1,80.0,4,Female,62.21
9.03,3.07,4.56,4.05,1.86,1.87,2.97,2.42,90.3,4,Male,60.99
5.74,3.06,4.21,3.35,2.35,1.46,4.08,1.4,81.9,2,Female,58.98
7.51,5.06,2.79,3.19,1.83,3.13,1.49,1.95,100.0,4,Male,75.83
6.62,2.75,5.53,2.31,1.32,1.13,0.83,2.26,78.0,9,Male,49.51
9.11,5.59,1.6,1.56,3.65,1.41,2.22,3.4,91.8,1,Male,90.72
5.92,4.48,5.66,1.94,0.76,1.43,1.82,2.83,83.3,7,Female,53.0
6.12,1.76,3.91,2.44,2.12,1.66,2.47,2.84,83.3,9,Female,46.64
5.84,4.66,0.8,0.74,1.69,0.52,3.04,2.06,73.7,7,Male,64.41
7.39,1.97,5.57,1.23,3.11,1.15,2.83,1.04,73.7,5,Female,54.73
5.35,5.54,4.76,0.57,1.81,1.78,2.55,0.73,84.0,6,Female,62.13
6.43,4.13,2.94,2.24,1.98,0.97,3.56,1.73,67.6,6,Male,55.96
4.42,7.28,2.25,2.08,1.9,1.75,3.17,2.63,71.1,4,Female,75.42
7.29,6.11,1.46,1.35,0.65,1.27,2.32,1.55,78.2,9,Female,72.98
6.4,2.91,6.64,2.82,0.8,1.48,3.14,2.51,92.9,7,Female,47.68
